1476548952.147000, /muse/acc, 27.343792, 1011.72034, 89.84389
1476548952.323000, /muse/acc, 23.437536, 1007.8141, 89.84389
1476548952.425000, /muse/config, '{"drlref_conversion_factor": 3225.806396484375, "acc_sample_frequency_hz": 50, "battery_percent_remaining": 61, "eeg_downsample": 16, "notch_frequency_hz": 60, "eeg_locations": [45, 2, 4, 55], "eeg_units": 2, "eeg_output_frequency_hz": 220, "eeg_conversion_factor": 1.6449803113937378, "eeg_channel_layout": "TP9 FP1 FP2 TP10 ", "acc_data_enabled": true, "eeg_sample_frequency_hz": 3520, "mac_addr": "0006666BFF0B", "preset": "14", "drlref_sample_frequency_hz": 10, "serial_number": "1180-D49M-FF0B", "filters_enabled": true, "battery_millivolts": 3691, "acc_units": 2, "battery_data_enabled": true, "afe_gain": 1961.0, "compression_enabled": true, "eeg_channel_count": 4, "error_data_enabled": true, "acc_conversion_factor": 3.9062561988830566, "eeg_samples_bitwidth": 10, "drlref_data_enabled": true}'
1476548952.438000, /muse/version, '{"build_number": "56", "firmware_type": "Consumer", "hardware_version": "18.0.0", "firmware_headset_version": "", "protocol_version": "2", "firmware_bootloader_version": "7.2.4"}'
1476548952.477000, /muse/elements/beta_session_score, 1.0, 1.0, 0.93333334, 0.25
1476548952.477000, /muse/elements/delta_session_score, 1.0, 0.40163934, 0.18095239, 0.048387095
1476548952.477000, /muse/elements/gamma_session_score, 1.0, 1.0, 0.95522386, 0.0
1476548952.477000, /muse/elements/theta_session_score, 1.0, 0.47674417, 0.018518519, 0.35555556
1476548952.477000, /muse/eeg, 664.57208252, 842.229919434, 838.940002441, 1136.68139648
1476548952.477000, /muse/eeg, 1085.68701172, 868.549621582, 853.744812012, 1241.96020508
1476548952.477000, /muse/eeg, 1085.68701172, 865.259643555, 860.324707031, 1347.2388916
1476548952.477000, /muse/eeg, 875.129516602, 835.650024414, 840.584960938, 1399.8782959
1476548952.478000, /muse/acc, 19.5312805176, 1011.72033691, 89.8438873291
1476548952.478000, /muse/acc, 27.3437919617, 1007.81408691, 89.8438873291
1476548952.478000, /muse/acc, 27.3437919617, 1007.81408691, 89.8438873291
1476548952.478000, /muse/eeg, 1085.68701172, 832.360046387, 843.874938965, 1417.97302246
1476548952.478000, /muse/eeg/quantization, 128, 1, 1, 1
